Domain	SubDomain	Url	FirstIndexed	LastIndexed	CompanyName	Vertical	State	Country	ARank	QRank	Name	Parent	FirstDetected	LastDetected	IsLive	IsPremium	Link	Tag	Category0	Category1	Category2	Category3	Category4	Category5	Category6	Category7	Category8	Category9
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Fizzy UI Utils		1571353200000	1688886000000	1	no	http://github.com/metafizzy/fizzy-ui-utils	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	YouTube IFrame API		1574290800000	1593471600000	0	no	http://developers.google.com/youtube/iframe_api_reference	media										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	YouTube IFrame Upload		1574290800000	1593471600000	0	no	http://developers.google.com/youtube/youtube_upload_widget	widgets										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	YouTube		1261123200000	1593471600000	0	no	http://youtube.com	media	Live Stream / Webcast	Online Video Platform	Social Video Platform							
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	DoubleClick.Net		1574290800000	1593471600000	0	no	http://www.doubleclick.com	ads										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Font Awesome		1577142000000	1688886000000	1	no	http://fontawesome.io	widgets	Fonts									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Modernizr		1577142000000	1688886000000	1	no	http://www.modernizr.com	javascript	Compatibility									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Elfsight		1589842800000	1667718000000	0	maybe	http://elfsight.com/	widgets										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Bonzo		1589842800000	1688886000000	1	no	http://github.com/ded/bonzo	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	core-js		1589842800000	1688886000000	1	no	http://github.com/zloirock/core-js	javascript	Framework									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	RequireJS		1589842800000	1593471600000	0	no	http://requirejs.org/	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	WPForms		1593471600000	1688886000000	1	yes	http://wpforms.com	widgets	Feedback Forms and Surveys	WordPress Plugins								
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Googlebot Disallow		1593471600000	1612339200000	0	no	http://developers.google.com/search/reference/robots_txt	robots										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Google Image Bot Disallow		1593471600000	1612339200000	0	no	http://images.google.com	robots										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Google Media Partners Disallow		1593471600000	1612339200000	0	no	http://ads.google.com	robots										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Microsoft MSNBot Disallow		1593471600000	1612339200000	0	no	http://blogs.bing.com/webmaster/2009/08/10/crawl-delay-and-the-bing-crawler-msnbot	robots										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Yahoo Slurp Disallow		1593471600000	1612339200000	0	no	http://help.yahoo.com/kb/learn-submit-website-yahoo-robotstxt-directive-sln2213.html	robots										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Classie		1593471600000	1688886000000	1	no	http://github.com/desandro/classie	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	yepnope		1593471600000	1688886000000	1	no	http://yepnopejs.com/	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	COVID-19		1597705200000	1667718000000	0	no	http://www.who.int/emergencies/diseases/novel-coronavirus-2019	widgets										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Elementor		1597705200000	1688886000000	1	no	http://elementor.com/	widgets	WordPress Plugins									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Elementor Pro	Elementor	1597705200000	1688886000000	1	yes	http://elementor.com/pro/	widgets	WordPress Plugins									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Events Page		1616540400000	1682146800000	0	no	http://kb.builtwith.com/special-reports/link-tracking/	link										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	GoDaddy DNS		1616540400000	1667718000000	0	no	http://godaddy.com	ns										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Webpack		1617606000000	1688886000000	1	no	http://webpack.github.io/	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Endorsal		1622070000000	1623049200000	0	maybe	http://endorsal.io	widgets	Feedback Forms and Surveys									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Google Search Appliance		1627714800000	1688886000000	1	yes	http://www.google.com.au/work/search/products/gsa.html	cms	Enterprise									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	CookieYes for WordPress		1627714800000	1688886000000	1	no	http://wordpress.org/plugins/cookie-law-info/	widgets	Privacy Compliance									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	CloudFront		1634626800000	1688886000000	1	no	http://aws.amazon.com/cloudfront/	cdn										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Intersection Observer		1634626800000	1688886000000	1	no	http://www.w3.org/TR/intersection-observer/	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Adobe Dreamweaver		961398000000	1327910400000	0	no	http://www.adobe.com/products/dreamweaver	framework										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	eXTReMe Tracking		961398000000	1476774000000	0	no	http://extremetracking.com/	analytics										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Pound Sterling		1261123200000	1675324800000	0	no	http://en.wikipedia.org/wiki/Pound_sign	payment	Currency									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Shockwave Flash Embed		1261123200000	1420963200000	0	no	http://www.macromedia.com/software/flash/about/	framework										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Fingerprint2		1646035200000	1688886000000	1	no	http://github.com/Valve/fingerprintjs2	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	jQuery 3.4.1	jQuery	1652338800000	1667718000000	0	no	http://blog.jquery.com/2019/05/01/jquery-3-4-1-triggering-focus-events-in-ie-and-finding-root-elements-in-ios-10/	javascript										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Facebook		1661756400000	1688886000000	1	no	http://facebook.com	link										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Twitter		1661756400000	1688886000000	1	no	http://twitter.com	link										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Instagram		1664089200000	1688886000000	1	no	http://instagram.com	link										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Essential Addons for Elementor		1671004800000	1688886000000	1	no	http://wordpress.org/plugins/essential-addons-for-elementor-lite/	widgets	WordPress Plugins									
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Cloudflare Network Error Logging	Cloudflare CDN	1671004800000	1688886000000	1	no	http://developers.cloudflare.com/logs/reference/log-fields/zone/nel_reports	hosting										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Cloudflare CDN		1671004800000	1688886000000	1	no	http://cloudflare.net	cdns										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Cloudflare		1671004800000	1688886000000	1	no	http://www.cloudflare.com/	cdn										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Cloudflare Hosting		1671004800000	1688886000000	1	no	http://cloudflare.com	hosting	US hosting	Cloud Hosting	Cloud PaaS							
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	IPv6		1671004800000	1688886000000	1	no	http://en.wikipedia.org/wiki/IPv6	Server										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Cloudflare DNS		1671004800000	1688886000000	1	no	http://cloudflare.com	ns										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	bxSlider		1674374400000	1688886000000	1	no	http://bxslider.com/	javascript	jQuery Plugin	Slider	UI							
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	CrUX Dataset		1678863600000	1681628400000	0	no	http://developer.chrome.com/docs/crux/about/	widgets										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	CrUX Top 10m	CrUX Dataset	1678863600000	1678863600000	0	no	http://developer.chrome.com/docs/crux/about/	widgets										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	CrUX Top 50m	CrUX Dataset	1681628400000	1681628400000	0	no	http://developer.chrome.com/docs/crux/about/	widgets										
travel-stop.co.uk			1261123200000	1688886000000		Travel	ENG	US	4013237	-1	Fontello		1682146800000	1688886000000	1	yes	http://fontello.com	widgets	Fonts									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	imagesLoaded		1622070000000	1688886000000	1	no	http://github.com/desandro/imagesloaded	javascript										
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Person Schema		1622070000000	1622070000000	0	no	http://schema.org/Person	framework	Schema									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Japanese Yen		1623049200000	1675324800000	0	no	http://en.wikipedia.org/wiki/Japanese_yen	payment	Currency									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Euro		1623049200000	1675324800000	0	no	http://en.wikipedia.org/wiki/Euro	payment	Currency									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Google API		1627628400000	1667718000000	0	no	http://code.google.com	javascript										
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Google Identity Platform		1627628400000	1667718000000	0	no	http://developers.google.com/identity/	widgets	Login									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Tooltipster		1627628400000	1667718000000	0	no	http://iamceege.github.io/tooltipster/	javascript	jQuery Plugin									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Preact JS		1627628400000	1667718000000	0	no	http://preactjs.com	javascript	JavaScript Library									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	GSAP		1627628400000	1667718000000	0	no	http://greensock.com/gsap/	javascript	Animation									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	Moment JS		1627628400000	1667718000000	0	no	http://momentjs.com	javascript	JavaScript Library									
travel-stop.co.uk		dd	1622070000000	1688886000000		Travel	ENG	US	4013237	-1	WP Statistics		1685516400000	1688886000000	1	no	http://wp-statistics.com	widgets	WordPress Plugins									
travel-stop.co.uk	cruise		1543791600000	1667718000000		Travel	ENG	US	4013237	-1	Thickbox		1543791600000	1667718000000	1	no	http://jquery.com/demo/thickbox/	widgets										
travel-stop.co.uk	cruise		1543791600000	1667718000000		Travel	ENG	US	4013237	-1	jQuery Custom Content Scroller	jQuery	1543791600000	1667718000000	1	no	http://manos.malihu.gr/jquery-custom-content-scroller/	javascript										
travel-stop.co.uk	cruise		1543791600000	1667718000000		Travel	ENG	US	4013237	-1	Lazy Load		1543791600000	1667718000000	1	no	http://github.com/rgrove/lazyload/	javascript										
travel-stop.co.uk	cruise		1543791600000	1667718000000		Travel	ENG	US	4013237	-1	HTML5 History API		1543791600000	1667718000000	1	no	http://www.whatwg.org/specs/web-apps/current-work/multipage/history.html	javascript										
travel-stop.co.uk	cruise	dd	1592434800000	1627628400000		Travel	ENG	US	4013237	-1	About Cookies		1592434800000	1627628400000	1	no	http://aboutcookies.org	widgets	Privacy Compliance									
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	jQuery	jQuery	1600383600000	1664953200000	0	no	https://jquery.com	javascript	JavaScript Library									
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	jQuery 2.2.2	jQuery	1600383600000	1664953200000	0	no	https://blog.jquery.com/2016/03/17/jquery-1-12-2-and-2-2-2-released/	javascript										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	jQuery UI	jQuery	1600383600000	1664953200000	0	no	https://jqueryui.com/	javascript	jQuery Plugin	UI								
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Viewport Meta		1600383600000	1664953200000	0	no	https://developers.google.com/speed/docs/insights/ConfigureViewport	mobile										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	IPhone / Mobile Compatible		1600383600000	1664953200000	0	no	https://apple.com	mobile										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Visa		1600383600000	1664953200000	0	no	https://visa.com	payment	Payment Acceptance									
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	nginx		1600383600000	1664953200000	0	no	https://nginx.net/	Web Server										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Nginx 1.16	nginx	1600383600000	1623999600000	0	no	https://nginx.org/en/CHANGES-1.16	Web Server										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	PHP		1600383600000	1664953200000	0	no	https://www.php.net	framework										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	CodeIgniter		1600383600000	1664953200000	0	no	https://codeigniter.com/	framework										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Copyright Year 2016		1600383600000	1664953200000	0	no	https://en.wikipedia.org/wiki/Copyright	copyright										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Robots Disallow		1600383600000	1664953200000	0	no	https://robotstxt.org	robots										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	GoDaddy SSL		1600383600000	1613808000000	0	no	http://godaddy.com	ssl	Root Authority									
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	OzServers		1600383600000	1608883200000	0	no	https://www.ozservers.com.au/	hosting	Australian hosting	Dedicated Hosting								
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Sectigo SSL		1618902000000	1664953200000	0	no	https://sectigo.com	ssl										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Sectigo Domain SSL	Sectigo SSL	1618902000000	1664953200000	0	no	https://sectigo.com	ssl										
biznessclassflights.co.uk			1600383600000	1679382000000					100000001	0	Domain Not Resolving		1679382000000	1679382000000	1	no	https://builtwith.com	hosting										
biznessclassflights.co.uk		dd	1623999600000	1649887200000					100000001	0	Content Delivery Network		1623999600000	1649887200000	1	no	https://en.wikipedia.org/wiki/Content_Delivery_Network	CDN										
biznessclassflights.co.uk		dd	1623999600000	1649887200000					100000001	0	RawGit		1623999600000	1649887200000	1	no	https://rawgit.com	cdn										
biznessclassflights.co.uk		dd	1623999600000	1649887200000					100000001	0	Featherlight		1623999600000	1649887200000	1	no	https://noelboss.github.io/featherlight/	javascript	jQuery Plugin									
detltd.com			1566774000000	1686726000000					100000001	0	GoDaddy		1566774000000	1630134000000	0	no	http://www.godaddy.com	hosting	Dedicated Hosting	Shared Hosting	US hosting	VPS Hosting						
detltd.com			1566774000000	1686726000000					100000001	0	GoDaddy DNS		1566774000000	1686726000000	1	no	http://godaddy.com	ns										
detltd.com			1566774000000	1686726000000					100000001	0	Starfield Technologies		1569798000000	1584313200000	0	no	https://starfieldtech.com	ssl	Root Authority									
detltd.com			1566774000000	1686726000000					100000001	0	Afternic		1590879600000	1686726000000	1	no	https://afternic.com	parked										
detltd.com			1566774000000	1686726000000					100000001	0	Amazon		1636182000000	1686726000000	1	no	https://aws.amazon.com	hosting	Cloud Hosting	Cloud PaaS								
detltd.com			1566774000000	1686726000000					100000001	0	AWS Global Accelerator		1636182000000	1686726000000	1	no	https://aws.amazon.com/global-accelerator/	hosting	Cloud Hosting									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery Tools	jQuery	1458514800000	1475535600000	0	no	http://jquerytools.org	javascript	jQuery Plugin									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery Easing	jQuery	1253311200000	1586473200000	0	no	http://gsgd.co.uk/sandbox/jquery/easing/	javascript	Animation	jQuery Plugin								
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery prettyPhoto	jQuery	1458601200000	1475535600000	0	no	http://www.no-margin-for-errors.com/projects/prettyphoto-jquery-lightbox-clone/	javascript	jQuery Plugin									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Atom		1458601200000	1586473200000	0	no	http://en.wikipedia.org/wiki/Atom_%28standard%29	feeds										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery	jQuery	1253311200000	1689231600000	0	no	http://jquery.com	javascript	JavaScript Library									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery Cycle	jQuery	1458601200000	1475535600000	0	no	http://jquery.malsup.com/cycle/	javascript	jQuery Plugin									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Really Simple Discovery		1253311200000	1689231600000	0	no	http://cyber.law.harvard.edu/blogs/gems/tech/rsd.html	feeds										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Apache 2.2	Apache	1458601200000	1491692400000	0	no	http://httpd.apache.org/docs/2.2	Web Server										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Nivo Slider		1458601200000	1475535600000	0	no	http://nivo.dev7studios.com/	javascript	Slider									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	RSS		1253311200000	1689231600000	0	no	http://en.wikipedia.org/wiki/RSS_(file_format)	feeds										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	SPF		1458601200000	1689231600000	0	no	http://www.open-spf.org/	mx										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Modernizr		1458601200000	1689231600000	0	no	http://www.modernizr.com	javascript	Compatibility									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	OpenSSL		1458601200000	1689231600000	0	no	http://openssl.org	Server										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Live Writer Support		1253311200000	1689231600000	0	no	http://windowslivewriter.spaces.live.com	feeds										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Wordpress Plugins		1458601200000	1671523200000	0	no	http://codex.wordpress.org/Plugins	widgets										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Google Font API		1458601200000	1689318000000	0	no	http://fonts.google.com	widgets	Fonts									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery Form	jQuery	1458601200000	1491692400000	0	no	http://jquery.malsup.com/form/	javascript	jQuery Plugin									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Apache		1458601200000	1689231600000	0	no	http://httpd.apache.org/	Web Server										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	WordPress		1253311200000	1689231600000	0	no	http://wordpress.org	cms	Open Source	Blog								
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery 1.6.4	jQuery	1458601200000	1475535600000	0	no	http://blog.jquery.com/2011/09/12/jquery-1-6-4-released/	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Contact Form 7		1458601200000	1671523200000	0	no	http://wordpress.org/extend/plugins/contact-form-7/	widgets	Feedback Forms and Surveys									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	SWFObject		1458601200000	1586473200000	0	no	http://blog.deconcept.com/swfobject/	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	OpenSSL 1.0.1	OpenSSL	1458601200000	1491692400000	0	no	http://www.openssl.org	Server										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Google Apps for Business		1458601200000	1689231600000	0	no	http://www.google.com/a	mx	Business Email Hosting									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	mod_ssl		1458601200000	1491692400000	0	no	http://www.modssl.org/	Server										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	PHP		1458601200000	1689231600000	0	no	http://www.php.net	framework										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Unix		1458601200000	1689231600000	0	no	http://en.wikipedia.org/wiki/Unix	Server										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Limiter Modules		1458601200000	1491692400000	0	no		Server										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Pingback Support		1253311200000	1689231600000	0	no	http://en.wikipedia.org/wiki/Pingback	feeds										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	SuperFish Menu		1458601200000	1586473200000	0	no	http://users.tpg.com.au/j_birch/plugins/superfish/	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	LocaWeb		1467241200000	1559430000000	0	no	http://locaweb.com.br	hosting										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jPlayer		1479855600000	1586473200000	0	no	http://jplayer.org/	media										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery 1.7.2	jQuery	1479855600000	1586473200000	0	no	http://blog.jquery.com/2012/03/21/jquery-1-7-2-released/	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Responsive Lightbox		1479855600000	1518735600000	0	no	http://wordpress.org/plugins/responsive-lightbox/	widgets	WordPress Plugins									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Font Awesome		1479855600000	1689231600000	0	no	http://fontawesome.io	widgets	Fonts									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Mobile Non Scaleable Content		1479855600000	1586473200000	0	no	http://developer.apple.com/library/safari/#documentation/appleapplications/reference/SafariHTMLRef/Articles/MetaTags.html	mobile										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Wordpress Monthly Activity	WordPress	1479855600000	1479855600000	0	no	http://wordpress.com	cms	Blog									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery Waypoints	jQuery	1479855600000	1586473200000	0	no	http://imakewebthings.github.com/jquery-waypoints/	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	jQuery Throttle Debounce	jQuery	1479855600000	1586473200000	0	no	http://benalman.com/projects/jquery-throttle-debounce-plugin/	javascript	jQuery Plugin									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Magnific Popup		1479855600000	1586473200000	0	no	http://dimsemenov.com/plugins/magnific-popup/	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Isotope		1479855600000	1689231600000	0	no	http://isotope.metafizzy.co	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Google Analytics		1479855600000	1689231600000	0	no	http://google.com/analytics	analytics	Application Performance	Audience Measurement	Visitor Count Tracking							
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	CheryFramework		1479855600000	1586473200000	0	no	http://www.cherryframework.com/	framework	WordPress Theme									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	BootstrapCDN		1479855600000	1586473200000	0	no	http://www.bootstrapcdn.com/	cdn										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Google Universal Analytics	Google Analytics	1479855600000	1689231600000	0	no	http://developers.google.com/analytics/devguides/collection/analyticsjs/	analytics										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Google Maps API		1479855600000	1586473200000	0	no	http://developers.google.com/maps/	mapping										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Google Maps		1479855600000	1586473200000	0	no	http://www.google.com/apis/maps/	mapping	Maps									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	FlexSlider		1479855600000	1586473200000	0	no	http://www.woothemes.com/flexslider	javascript	jQuery Plugin	Slider								
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Viewport Meta		1479855600000	1689318000000	0	no	http://developers.google.com/speed/docs/insights/ConfigureViewport	mobile										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Mobilemenu		1479855600000	1586473200000	0	no	http://github.com/mambows/mobilemenu	javascript	jQuery Plugin									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Elastislide		1479855600000	1586473200000	0	no	http://tympanus.net/codrops/2011/09/12/elastislide-responsive-carousel/	javascript	jQuery Plugin	UI								
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Google Tag Manager		1486854000000	1689231600000	0	no	http://google.com/tagmanager	widgets	Tag Management									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	WooCommerce		1496271600000	1517526000000	0	no	http://woocommerce.com	shop	Non Platform									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	LetsEncrypt		1496530800000	1689318000000	0	no	http://letsencrypt.org	ssl	Root Authority									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	YouTube		1496530800000	1674633600000	0	no	http://youtube.com	media	Live Stream / Webcast	Online Video Platform	Social Video Platform							
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Portuguese		1486854000000	1689231600000	0	no	http://pt.wikipedia.org	language										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Quick Page Post Redirect Plugin		1502233200000	1586473200000	0	no	http://wordpress.org/plugins/quick-pagepost-redirect-plugin/	widgets	WordPress Plugins									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Camera Slideshow		1486854000000	1586473200000	0	no	http://github.com/pixedelic/Camera	javascript	jQuery Plugin									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Swipe JS		1510095600000	1586473200000	0	no	http://swipejs.com/	javascript										
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Wordfence		1510095600000	1512342000000	0	no	http://wordfence.com	widgets	WordPress Plugins									
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	touchSwipe		1510095600000	1608278400000	0	no	http://github.com/mattbryson/TouchSwipe-Jquery-Plugin	javascript	Compatibility	jQuery Plugin								
zignet.com.br			1110927600000	1689404400000	ZIGNET	Finance		BR	13741820	-1	Wordpress 4.9	WordPress	1511132400000	1543791600000	0	no	http://codex.wordpress.org/Version_4.9	cms										
